shot_id,set_id,set_name,district,shot_class,camera,time,season,dramatic_use,cast_capacity,character_safe_area,ground_horizon,layers,clean_plate,status
JV-TON-STL-MOVE-LR-DAY-V001,JV-TON,Juniper Tonic House,Wellness,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,"intimate counsel, apothecary ritual",5,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TON-STL-POV-DAY-V001,JV-TON,Juniper Tonic House,Wellness,character point of view,45mm-equivalent,clear late-morning,summer master,"intimate counsel, apothecary ritual",5,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TON-STL-INS-SGN-DAY-V001,JV-TON,Juniper Tonic House,Wellness,controlled signage insert,70mm-equivalent,clear late-morning,summer master,"intimate counsel, apothecary ritual",5,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TON-STL-CLN-DAY-V001,JV-TON,Juniper Tonic House,Wellness,empty clean plate,matching master lens,clear late-morning,summer master,"intimate counsel, apothecary ritual",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TON-STL-CLN-GOLD-V001,JV-TON,Juniper Tonic House,Wellness,empty clean plate,matching master lens,golden hour,summer master,"intimate counsel, apothecary ritual",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TON-STL-CLN-NIGHT-V001,JV-TON,Juniper Tonic House,Wellness,empty clean plate,matching master lens,blue-hour-to-night,summer master,"intimate counsel, apothecary ritual",5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-EST-EW-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,"meals, dates, ensemble celebration",13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-EST-EW-GOLD-V001,JV-SUS,Riverstone Sushi,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,"meals, dates, ensemble celebration",13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-EST-EW-NIGHT-V001,JV-SUS,Riverstone Sushi,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,"meals, dates, ensemble celebration",13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-EXT-MAS-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,"meals, dates, ensemble celebration",13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-EXT-MAS-GOLD-V001,JV-SUS,Riverstone Sushi,Creek Corridor,exterior master,28mm-equivalent eye-level,golden hour,summer master,"meals, dates, ensemble celebration",13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-EXT-MAS-NIGHT-V001,JV-SUS,Riverstone Sushi,Creek Corridor,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,"meals, dates, ensemble celebration",13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-EXT-REV-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,"meals, dates, ensemble celebration",13,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-INT-MAS-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-INT-MAS-GOLD-V001,JV-SUS,Riverstone Sushi,Creek Corridor,interior or primary-area master,28mm-equivalent,golden hour,summer master,"meals, dates, ensemble celebration",13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-INT-MAS-NIGHT-V001,JV-SUS,Riverstone Sushi,Creek Corridor,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,"meals, dates, ensemble celebration",13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-INT-REV-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,reverse master,32mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-DLG-2S-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-DLG-OTS-L-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-DLG-OTS-R-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-DLG-GRP-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-ENS-13-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,full-cast ensemble master,28mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,thirteen anchors; only where capacity allows,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-MOVE-LR-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,"meals, dates, ensemble celebration",13,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-POV-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,character point of view,45mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-INS-SGN-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,controlled signage insert,70mm-equivalent,clear late-morning,summer master,"meals, dates, ensemble celebration",13,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-CLN-DAY-V001,JV-SUS,Riverstone Sushi,Creek Corridor,empty clean plate,matching master lens,clear late-morning,summer master,"meals, dates, ensemble celebration",13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-CLN-GOLD-V001,JV-SUS,Riverstone Sushi,Creek Corridor,empty clean plate,matching master lens,golden hour,summer master,"meals, dates, ensemble celebration",13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-SUS-STL-CLN-NIGHT-V001,JV-SUS,Riverstone Sushi,Creek Corridor,empty clean plate,matching master lens,blue-hour-to-night,summer master,"meals, dates, ensemble celebration",13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-EST-EW-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,"shopping, chance encounters, errands",8,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-EST-EW-GOLD-V001,JV-GRO,Joeville Commons Market,Wellness,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,"shopping, chance encounters, errands",8,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-EST-EW-NIGHT-V001,JV-GRO,Joeville Commons Market,Wellness,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,"shopping, chance encounters, errands",8,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-EXT-MAS-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,"shopping, chance encounters, errands",8,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-EXT-MAS-GOLD-V001,JV-GRO,Joeville Commons Market,Wellness,exterior master,28mm-equivalent eye-level,golden hour,summer master,"shopping, chance encounters, errands",8,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-EXT-MAS-NIGHT-V001,JV-GRO,Joeville Commons Market,Wellness,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,"shopping, chance encounters, errands",8,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-EXT-REV-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,"shopping, chance encounters, errands",8,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-INT-MAS-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,"shopping, chance encounters, errands",8,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-INT-MAS-GOLD-V001,JV-GRO,Joeville Commons Market,Wellness,interior or primary-area master,28mm-equivalent,golden hour,summer master,"shopping, chance encounters, errands",8,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-INT-MAS-NIGHT-V001,JV-GRO,Joeville Commons Market,Wellness,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,"shopping, chance encounters, errands",8,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-INT-REV-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,reverse master,32mm-equivalent,clear late-morning,summer master,"shopping, chance encounters, errands",8,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-DLG-2S-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,"shopping, chance encounters, errands",8,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-DLG-OTS-L-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,"shopping, chance encounters, errands",8,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-DLG-OTS-R-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,"shopping, chance encounters, errands",8,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-DLG-GRP-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,"shopping, chance encounters, errands",8,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-MOVE-LR-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,"shopping, chance encounters, errands",8,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-POV-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,character point of view,45mm-equivalent,clear late-morning,summer master,"shopping, chance encounters, errands",8,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-INS-SGN-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,controlled signage insert,70mm-equivalent,clear late-morning,summer master,"shopping, chance encounters, errands",8,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-CLN-DAY-V001,JV-GRO,Joeville Commons Market,Wellness,empty clean plate,matching master lens,clear late-morning,summer master,"shopping, chance encounters, errands",8,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-CLN-GOLD-V001,JV-GRO,Joeville Commons Market,Wellness,empty clean plate,matching master lens,golden hour,summer master,"shopping, chance encounters, errands",8,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-GRO-STL-CLN-NIGHT-V001,JV-GRO,Joeville Commons Market,Wellness,empty clean plate,matching master lens,blue-hour-to-night,summer master,"shopping, chance encounters, errands",8,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-EST-EW-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,walking dialogue and transitions,5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-EST-EW-GOLD-V001,JV-CRK,Joeville Creek Path,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,walking dialogue and transitions,5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-EST-EW-NIGHT-V001,JV-CRK,Joeville Creek Path,Creek Corridor,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,walking dialogue and transitions,5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-EXT-MAS-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,walking dialogue and transitions,5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-EXT-MAS-GOLD-V001,JV-CRK,Joeville Creek Path,Creek Corridor,exterior master,28mm-equivalent eye-level,golden hour,summer master,walking dialogue and transitions,5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-EXT-MAS-NIGHT-V001,JV-CRK,Joeville Creek Path,Creek Corridor,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,walking dialogue and transitions,5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-EXT-REV-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,walking dialogue and transitions,5,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-INT-MAS-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,walking dialogue and transitions,5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-INT-MAS-GOLD-V001,JV-CRK,Joeville Creek Path,Creek Corridor,interior or primary-area master,28mm-equivalent,golden hour,summer master,walking dialogue and transitions,5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-INT-MAS-NIGHT-V001,JV-CRK,Joeville Creek Path,Creek Corridor,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,walking dialogue and transitions,5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-INT-REV-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,reverse master,32mm-equivalent,clear late-morning,summer master,walking dialogue and transitions,5,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-DLG-2S-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,walking dialogue and transitions,5,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-DLG-OTS-L-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,walking dialogue and transitions,5,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-DLG-OTS-R-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,walking dialogue and transitions,5,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-DLG-GRP-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,walking dialogue and transitions,5,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-MOVE-LR-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,walking dialogue and transitions,5,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-POV-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,character point of view,45mm-equivalent,clear late-morning,summer master,walking dialogue and transitions,5,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-INS-SGN-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,controlled signage insert,70mm-equivalent,clear late-morning,summer master,walking dialogue and transitions,5,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-CLN-DAY-V001,JV-CRK,Joeville Creek Path,Creek Corridor,empty clean plate,matching master lens,clear late-morning,summer master,walking dialogue and transitions,5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-CLN-GOLD-V001,JV-CRK,Joeville Creek Path,Creek Corridor,empty clean plate,matching master lens,golden hour,summer master,walking dialogue and transitions,5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-CRK-STL-CLN-NIGHT-V001,JV-CRK,Joeville Creek Path,Creek Corridor,empty clean plate,matching master lens,blue-hour-to-night,summer master,walking dialogue and transitions,5,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-EST-EW-DAY-V001,JV-RES,Sunward Residential Street,Residential,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,"home transitions, quiet daily life",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-EST-EW-GOLD-V001,JV-RES,Sunward Residential Street,Residential,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,"home transitions, quiet daily life",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-EST-EW-NIGHT-V001,JV-RES,Sunward Residential Street,Residential,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,"home transitions, quiet daily life",5,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-EXT-MAS-DAY-V001,JV-RES,Sunward Residential Street,Residential,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,"home transitions, quiet daily life",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-EXT-MAS-GOLD-V001,JV-RES,Sunward Residential Street,Residential,exterior master,28mm-equivalent eye-level,golden hour,summer master,"home transitions, quiet daily life",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-EXT-MAS-NIGHT-V001,JV-RES,Sunward Residential Street,Residential,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,"home transitions, quiet daily life",5,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-EXT-REV-DAY-V001,JV-RES,Sunward Residential Street,Residential,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,"home transitions, quiet daily life",5,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-RES-STL-INT-MAS-DAY-V001,JV-RES,Sunward Residential Street,Residential,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,"home transitions, quiet daily life",5,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
